# part, Chassis
# scenario, Step 4: Corner 2-3-5 @ 300.000m
# drop_mode, LTL
# drop_direction, Corner 2-3-5
# drop_height_m, 300.0000
# dims_mm, 1892, 1082, 35
# C1, 946.0, 541.0, 17.4
# C2, 946.0, -541.0, 17.4
# C3, -946.0, -541.0, 17.4
# C4, -946.0, 541.0, 17.4
# C5, 946.0, 541.0, -17.4
# C6, 946.0, -541.0, -17.4
# C7, -946.0, -541.0, -17.4
# C8, -946.0, 541.0, -17.4
Frame,Time,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,C4_X,C4_Y,C4_Z,C5_X,C5_Y,C5_Z,C6_X,C6_Y,C6_Z,C7_X,C7_Y,C7_Z,C8_X,C8_Y,C8_Z
428,1.059000,-0.928118,0.039989,297.096644,-0.928917,0.005098,297.096588,0.016415,0.017515,297.623974,0.015616,-0.017376,297.623918,-0.006202,0.021544,295.444556,-0.007001,-0.013347,295.444500,0.938331,-0.000930,295.971886,0.937532,-0.035821,295.971830
429,1.061000,-0.928014,0.039865,297.081607,-0.928818,0.004975,297.081533,0.016580,0.016967,297.608809,0.015776,-0.017924,297.608735,-0.006304,0.022118,295.429397,-0.007108,-0.012773,295.429323,0.938290,-0.000781,295.956599,0.937486,-0.035671,295.956525
430,1.063000,-0.927909,0.039741,297.066556,-0.928720,0.004850,297.066465,0.016746,0.016416,297.593630,0.015936,-0.018474,297.593538,-0.006406,0.022694,295.414223,-0.007216,-0.012197,295.414131,0.938250,-0.000631,295.941297,0.937439,-0.035521,295.941205
431,1.065000,-0.927804,0.039616,297.051492,-0.928620,0.004725,297.051382,0.016912,0.015863,297.578436,0.016096,-0.019027,297.578326,-0.006508,0.023272,295.399036,-0.007324,-0.011618,295.398926,0.938208,-0.000480,295.925980,0.937392,-0.035370,295.925870
432,1.067000,-0.927699,0.039490,297.036414,-0.928521,0.004600,297.036286,0.017079,0.015308,297.563228,0.016258,-0.019582,297.563100,-0.006611,0.023853,295.383835,-0.007433,-0.011037,295.383707,0.938167,-0.000329,295.910649,0.937345,-0.035219,295.910521
433,1.069000,-0.927593,0.039363,297.021323,-0.928421,0.004474,297.021177,0.017247,0.014750,297.548006,0.016420,-0.020140,297.547860,-0.006715,0.024437,295.368620,-0.007542,-0.010453,295.368474,0.938126,-0.000177,295.895304,0.937298,-0.035067,295.895158
434,1.071000,-0.927487,0.039236,297.006218,-0.928320,0.004347,297.006053,0.017416,0.014189,297.532769,0.016582,-0.020700,297.532605,-0.006818,0.025023,295.353392,-0.007652,-0.009867,295.353228,0.938084,-0.000024,295.879944,0.937250,-0.034914,295.879779
435,1.073000,-0.927380,0.039109,296.991099,-0.928219,0.004219,296.990917,0.017584,0.013626,297.517518,0.016745,-0.021263,297.517336,-0.006923,0.025612,295.338150,-0.007762,-0.009278,295.337968,0.938042,0.000129,295.864569,0.937203,-0.034760,295.864387
436,1.075000,-0.927273,0.038980,296.975967,-0.928118,0.004091,296.975767,0.017754,0.013060,297.502253,0.016909,-0.021829,297.502052,-0.007027,0.026203,295.322895,-0.007872,-0.008686,295.322694,0.938000,0.000283,295.849180,0.937154,-0.034606,295.848979
437,1.077000,-0.927165,0.038851,296.960822,-0.928016,0.003962,296.960603,0.017924,0.012492,297.486973,0.017073,-0.022397,297.486754,-0.007132,0.026796,295.307626,-0.007983,-0.008093,295.307407,0.937957,0.000437,295.833777,0.937106,-0.034452,295.833558
438,1.079000,-0.927057,0.038721,296.945664,-0.927914,0.003833,296.945426,0.018095,0.011921,297.471680,0.017238,-0.022968,297.471442,-0.007238,0.027393,295.292344,-0.008095,-0.007496,295.292106,0.937915,0.000592,295.818360,0.937058,-0.034296,295.818122
439,1.081000,-0.926949,0.038591,296.930492,-0.927812,0.003702,296.930236,0.018266,0.011347,297.456372,0.017404,-0.023541,297.456116,-0.007344,0.027991,295.277048,-0.008207,-0.006897,295.276792,0.937872,0.000748,295.802928,0.937009,-0.034140,295.802672
440,1.083000,-0.926840,0.038459,296.915307,-0.927709,0.003571,296.915032,0.018439,0.010771,297.441051,0.017570,-0.024117,297.440776,-0.007450,0.028593,295.261739,-0.008319,-0.006295,295.261464,0.937829,0.000904,295.787482,0.936960,-0.033984,295.787207
441,1.085000,-0.926731,0.038328,296.900109,-0.927606,0.003440,296.899816,0.018611,0.010192,297.425715,0.017736,-0.024695,297.425421,-0.007556,0.029196,295.246416,-0.008431,-0.005691,295.246123,0.937785,0.001061,295.772022,0.936910,-0.033826,295.771729
442,1.087000,-0.926621,0.038195,296.884898,-0.927502,0.003308,296.884586,0.018784,0.009611,297.410365,0.017903,-0.025276,297.410053,-0.007664,0.029803,295.231081,-0.008545,-0.005085,295.230768,0.937742,0.001219,295.756548,0.936861,-0.033669,295.756236
443,1.089000,-0.926511,0.038062,296.869674,-0.927398,0.003175,296.869342,0.018958,0.009027,297.395002,0.018071,-0.025860,297.394670,-0.007771,0.030412,295.215732,-0.008658,-0.004475,295.215401,0.937698,0.001377,295.741060,0.936811,-0.033510,295.740729
444,1.091000,-0.926400,0.037928,296.854437,-0.927293,0.003041,296.854086,0.019133,0.008440,297.379624,0.018240,-0.026446,297.379274,-0.007879,0.031023,295.200370,-0.008772,-0.003864,295.200020,0.937654,0.001536,295.725558,0.936761,-0.033351,295.725208
445,1.093000,-0.926289,0.037793,296.839186,-0.927188,0.002907,296.838817,0.019308,0.007851,297.364233,0.018409,-0.027035,297.363864,-0.007987,0.031637,295.184995,-0.008887,-0.003249,295.184626,0.937610,0.001695,295.710042,0.936710,-0.033191,295.709673
446,1.095000,-0.926177,0.037658,296.823923,-0.927083,0.002772,296.823535,0.019484,0.007259,297.348828,0.018578,-0.027627,297.348439,-0.008096,0.032254,295.169607,-0.009001,-0.002632,295.169219,0.937565,0.001855,295.694512,0.936660,-0.033031,295.694123
447,1.097000,-0.926065,0.037522,296.808647,-0.926977,0.002636,296.808239,0.019660,0.006665,297.333409,0.018748,-0.028221,297.333001,-0.008205,0.032873,295.154206,-0.009117,-0.002013,295.153798,0.937521,0.002016,295.678968,0.936609,-0.032870,295.678560
448,1.099000,-0.925953,0.037385,296.793358,-0.926871,0.002499,296.792931,0.019837,0.006067,297.317976,0.018919,-0.028818,297.317549,-0.008314,0.033494,295.138792,-0.009233,-0.001391,295.138365,0.937476,0.002177,295.663411,0.936558,-0.032708,295.662983
449,1.101000,-0.925840,0.037247,296.778057,-0.926765,0.002362,296.777610,0.020015,0.005468,297.302530,0.019090,-0.029417,297.302084,-0.008424,0.034119,295.123366,-0.009349,-0.000766,295.122919,0.937431,0.002339,295.647839,0.936506,-0.032546,295.647393
450,1.103000,-0.925727,0.037109,296.762742,-0.926658,0.002225,296.762276,0.020193,0.004865,297.287070,0.019262,-0.030019,297.286604,-0.008535,0.034745,295.107926,-0.009465,-0.000139,295.107460,0.937385,0.002501,295.632254,0.936454,-0.032383,295.631788
451,1.105000,-0.925613,0.036970,296.747415,-0.926550,0.002086,296.746929,0.020372,0.004260,297.271597,0.019435,-0.030624,297.271111,-0.008645,0.035375,295.092474,-0.009582,0.000491,295.091988,0.937340,0.002665,295.616655,0.936403,-0.032219,295.616170
452,1.107000,-0.925499,0.036830,296.732075,-0.926443,0.001947,296.731570,0.020551,0.003652,297.256110,0.019608,-0.031232,297.255604,-0.008756,0.036007,295.077008,-0.009700,0.001123,295.076503,0.937294,0.002828,295.601043,0.936350,-0.032055,295.600538
453,1.109000,-0.925385,0.036690,296.716723,-0.926335,0.001807,296.716198,0.020731,0.003042,297.240609,0.019781,-0.031842,297.240084,-0.008868,0.036641,295.061531,-0.009818,0.001758,295.061006,0.937248,0.002993,295.585417,0.936298,-0.031890,295.584892
454,1.111000,-0.925270,0.036549,296.701358,-0.926226,0.001666,296.700813,0.020912,0.002428,297.225095,0.019955,-0.032454,297.224550,-0.008980,0.037278,295.046040,-0.009936,0.002395,295.045495,0.937201,0.003158,295.569777,0.936245,-0.031725,295.569232
455,1.113000,-0.925154,0.036407,296.685980,-0.926117,0.001525,296.685416,0.021093,0.001812,297.209567,0.020130,-0.033070,297.209003,-0.009092,0.037918,295.030537,-0.010055,0.003035,295.029972,0.937155,0.003323,295.554124,0.936192,-0.031559,295.553559
456,1.115000,-0.925038,0.036264,296.670590,-0.926008,0.001383,296.670006,0.021275,0.001194,297.194026,0.020306,-0.033688,297.193442,-0.009205,0.038560,295.015021,-0.010174,0.003678,295.014437,0.937108,0.003489,295.538457,0.936139,-0.031392,295.537873
457,1.117000,-0.924922,0.036121,296.655188,-0.925898,0.001240,296.654583,0.021457,0.000573,297.178472,0.020482,-0.034309,297.177867,-0.009318,0.039204,294.999493,-0.010294,0.004323,294.998889,0.937061,0.003656,295.522777,0.936085,-0.031225,295.522173
458,1.119000,-0.924805,0.035977,296.639773,-0.925788,0.001096,296.639148,0.021641,-0.000051,297.162904,0.020658,-0.034932,297.162280,-0.009432,0.039852,294.983953,-0.010414,0.004971,294.983328,0.937014,0.003824,295.507084,0.936031,-0.031057,295.506459
459,1.121000,-0.924688,0.035832,296.624346,-0.925677,0.000952,296.623701,0.021824,-0.000678,297.147323,0.020835,-0.035558,297.146678,-0.009546,0.040502,294.968400,-0.010535,0.005622,294.967755,0.936966,0.003992,295.491377,0.935977,-0.030888,295.490732
460,1.123000,-0.924570,0.035686,296.608906,-0.925566,0.000807,296.608241,0.022009,-0.001307,297.131729,0.021013,-0.036187,297.131064,-0.009660,0.041154,294.952834,-0.010656,0.006275,294.952169,0.936919,0.004160,295.475657,0.935923,-0.030719,295.474992
461,1.125000,-0.924452,0.035540,296.593454,-0.925455,0.000661,296.592769,0.022194,-0.001939,297.116122,0.021191,-0.036818,297.115436,-0.009775,0.041809,294.937257,-0.010777,0.006930,294.936571,0.936871,0.004329,295.459924,0.935868,-0.030549,295.459239
462,1.127000,-0.924334,0.035393,296.577990,-0.925343,0.000515,296.577284,0.022379,-0.002574,297.100501,0.021370,-0.037453,297.099795,-0.009890,0.042467,294.921667,-0.010899,0.007588,294.920961,0.936823,0.004499,295.444178,0.935814,-0.030379,295.443472
463,1.129000,-0.924215,0.035245,296.562514,-0.925230,0.000367,296.561788,0.022565,-0.003212,297.084867,0.021549,-0.038089,297.084141,-0.010006,0.043127,294.906065,-0.011022,0.008249,294.905338,0.936774,0.004670,295.428418,0.935758,-0.030208,295.427692
464,1.131000,-0.924095,0.035097,296.547026,-0.925118,0.000220,296.546279,0.022752,-0.003852,297.069220,0.021729,-0.038729,297.068473,-0.010122,0.043789,294.890451,-0.011144,0.008912,294.889704,0.936725,0.004841,295.412645,0.935703,-0.030036,295.411898
465,1.133000,-0.923975,0.034947,296.531525,-0.925005,0.000071,296.530757,0.022939,-0.004495,297.053561,0.021910,-0.039371,297.052793,-0.010238,0.044455,294.874824,-0.011268,0.009578,294.874057,0.936677,0.005012,295.396860,0.935647,-0.029864,295.396092
466,1.135000,-0.923855,0.034797,296.516013,-0.924891,-0.000079,296.515224,0.023127,-0.005141,297.037888,0.022091,-0.040016,297.037099,-0.010355,0.045123,294.859186,-0.011391,0.010247,294.858397,0.936627,0.005185,295.381061,0.935591,-0.029691,295.380272
467,1.137000,-0.923734,0.034646,296.500488,-0.924777,-0.000229,296.499679,0.023316,-0.005789,297.022202,0.022273,-0.040664,297.021392,-0.010472,0.045793,294.843536,-0.011515,0.010918,294.842726,0.936578,0.005358,295.365249,0.935535,-0.029517,295.364439
468,1.139000,-0.923613,0.034495,296.484952,-0.924663,-0.000380,296.484121,0.023505,-0.006440,297.006503,0.022455,-0.041315,297.005672,-0.010590,0.046466,294.827873,-0.011640,0.011592,294.827043,0.936528,0.005531,295.349424,0.935478,-0.029343,295.348594
469,1.141000,-0.923491,0.034342,296.469404,-0.924548,-0.000531,296.468552,0.023695,-0.007094,296.990791,0.022638,-0.041968,296.989940,-0.010708,0.047142,294.812199,-0.011765,0.012268,294.811348,0.936478,0.005705,295.333587,0.935421,-0.029168,295.332735
470,1.143000,-0.923369,0.034189,296.453843,-0.924433,-0.000684,296.452971,0.023885,-0.007751,296.975066,0.022821,-0.042624,296.974194,-0.010827,0.047820,294.796513,-0.011890,0.012947,294.795640,0.936428,0.005880,295.317736,0.935364,-0.028993,295.316864
471,1.145000,-0.923247,0.034035,296.438271,-0.924318,-0.000837,296.437377,0.024076,-0.008411,296.959329,0.023005,-0.043283,296.958435,-0.010945,0.048501,294.780815,-0.012016,0.013629,294.779921,0.936378,0.006055,295.301873,0.935307,-0.028817,295.300979
472,1.147000,-0.923124,0.033880,296.422687,-0.924202,-0.000991,296.421772,0.024268,-0.009073,296.943579,0.023190,-0.043944,296.942664,-0.011065,0.049184,294.765105,-0.012143,0.014313,294.764190,0.936327,0.006231,295.285997,0.935249,-0.028640,295.285082
473,1.149000,-0.923000,0.033725,296.407092,-0.924085,-0.001146,296.406155,0.024460,-0.009738,296.927816,0.023375,-0.044608,296.926879,-0.011184,0.049870,294.749384,-0.012269,0.015000,294.748448,0.936276,0.006408,295.270108,0.935191,-0.028463,295.269171
474,1.151000,-0.922877,0.033569,296.391484,-0.923969,-0.001301,296.390526,0.024653,-0.010405,296.912040,0.023561,-0.045275,296.911082,-0.011305,0.050559,294.733651,-0.012397,0.015689,294.732693,0.936225,0.006585,295.254206,0.935133,-0.028285,295.253249
475,1.153000,-0.922752,0.033412,296.375865,-0.923852,-0.001457,296.374886,0.024846,-0.011076,296.896251,0.023747,-0.045945,296.895272,-0.011425,0.051250,294.717906,-0.012524,0.016381,294.716927,0.936174,0.006763,295.238292,0.935074,-0.028106,295.237313
476,1.155000,-0.922628,0.033254,296.360235,-0.923734,-0.001614,296.359234,0.025040,-0.011749,296.880450,0.023934,-0.046617,296.879449,-0.011546,0.051944,294.702150,-0.012652,0.017076,294.701149,0.936122,0.006941,295.222365,0.935015,-0.027927,295.221364
477,1.157000,-0.922502,0.033095,296.344592,-0.923616,-0.001772,296.343570,0.025235,-0.012425,296.864636,0.024121,-0.047292,296.863614,-0.011667,0.052641,294.686382,-0.012781,0.017773,294.685359,0.936070,0.007120,295.206426,0.934956,-0.027747,295.205403
478,1.159000,-0.922377,0.032936,296.328939,-0.923498,-0.001930,296.327894,0.025430,-0.013104,296.848810,0.024309,-0.047970,296.847766,-0.011789,0.053340,294.670603,-0.012910,0.018473,294.669558,0.936018,0.007300,295.190474,0.934897,-0.027567,295.189430
479,1.161000,-0.922251,0.032776,296.313273,-0.923379,-0.002090,296.312207,0.025626,-0.013786,296.832971,0.024498,-0.048651,296.831905,-0.011911,0.054041,294.654812,-0.013039,0.019176,294.653746,0.935965,0.007480,295.174510,0.934837,-0.027386,295.173444
480,1.163000,-0.922124,0.032615,296.297596,-0.923259,-0.002250,296.296508,0.025822,-0.014470,296.817120,0.024687,-0.049335,296.816032,-0.012034,0.054745,294.639010,-0.013169,0.019881,294.637921,0.935913,0.007660,295.158533,0.934777,-0.027204,295.157445
481,1.165000,-0.921997,0.032453,296.281908,-0.923140,-0.002410,296.280798,0.026019,-0.015157,296.801256,0.024877,-0.050021,296.800146,-0.012157,0.055452,294.623196,-0.013300,0.020589,294.622086,0.935860,0.007842,295.142544,0.934717,-0.027022,295.141434
482,1.167000,-0.921870,0.032291,296.266209,-0.923020,-0.002572,296.265076,0.026217,-0.015847,296.785380,0.025067,-0.050710,296.784247,-0.012280,0.056162,294.607371,-0.013430,0.021299,294.606239,0.935806,0.008024,295.126542,0.934656,-0.026839,295.125410
483,1.169000,-0.921742,0.032127,296.250498,-0.922899,-0.002734,296.249343,0.026415,-0.016540,296.769491,0.025258,-0.051402,296.768337,-0.012404,0.056874,294.591535,-0.013562,0.022012,294.590381,0.935753,0.008206,295.110529,0.934595,-0.026655,295.109374
484,1.171000,-0.921613,0.031963,296.234775,-0.922778,-0.002897,296.233599,0.026614,-0.017235,296.753590,0.025449,-0.052096,296.752413,-0.012528,0.057588,294.575688,-0.013693,0.022728,294.574511,0.935699,0.008390,295.094502,0.934534,-0.026471,295.093326
485,1.173000,-0.921485,0.031798,296.219042,-0.922657,-0.003061,296.217843,0.026813,-0.017934,296.737677,0.025641,-0.052793,296.736477,-0.012653,0.058306,294.559829,-0.013825,0.023446,294.558630,0.935645,0.008573,295.078464,0.934473,-0.026286,295.077265
486,1.175000,-0.921355,0.031633,296.203297,-0.922535,-0.003226,296.202076,0.027013,-0.018635,296.721751,0.025833,-0.053494,296.720529,-0.012778,0.059025,294.543960,-0.013958,0.024167,294.542738,0.935591,0.008758,295.062414,0.934411,-0.026101,295.061192
487,1.177000,-0.921226,0.031466,296.187541,-0.922413,-0.003391,296.186297,0.027214,-0.019339,296.705813,0.026026,-0.054196,296.704569,-0.012903,0.059748,294.528079,-0.014091,0.024890,294.526835,0.935536,0.008943,295.046351,0.934349,-0.025915,295.045107
488,1.179000,-0.921096,0.031299,296.171774,-0.922291,-0.003557,296.170508,0.027415,-0.020046,296.689863,0.026220,-0.054902,296.688596,-0.013029,0.060473,294.512188,-0.014224,0.025616,294.510921,0.935481,0.009128,295.030276,0.934286,-0.025728,295.029009
489,1.181000,-0.920965,0.031131,296.155996,-0.922168,-0.003724,296.154707,0.027616,-0.020755,296.673900,0.026414,-0.055611,296.672611,-0.013155,0.061201,294.496285,-0.014358,0.026345,294.494996,0.935426,0.009314,295.014189,0.934224,-0.025541,295.012900
490,1.183000,-0.920834,0.030962,296.140207,-0.922044,-0.003892,296.138895,0.027819,-0.021468,296.657926,0.026608,-0.056322,296.656614,-0.013282,0.061931,294.480371,-0.014492,0.027077,294.479059,0.935371,0.009501,294.998090,0.934161,-0.025353,294.996778
491,1.185000,-0.920703,0.030792,296.124407,-0.921921,-0.004061,296.123072,0.028022,-0.022183,296.641939,0.026804,-0.057036,296.640604,-0.013409,0.062664,294.464447,-0.014627,0.027811,294.463112,0.935315,0.009689,294.981979,0.934097,-0.025165,294.980644
492,1.187000,-0.920571,0.030622,296.108596,-0.921796,-0.004230,296.107238,0.028225,-0.022901,296.625940,0.026999,-0.057753,296.624583,-0.013537,0.063399,294.448512,-0.014762,0.028547,294.447154,0.935259,0.009877,294.965856,0.934034,-0.024975,294.964499
493,1.189000,-0.920438,0.030451,296.092773,-0.921672,-0.004400,296.091393,0.028429,-0.023622,296.609930,0.027196,-0.058472,296.608549,-0.013664,0.064137,294.432565,-0.014898,0.029287,294.431185,0.935203,0.010065,294.949722,0.933970,-0.024786,294.948341
494,1.191000,-0.920306,0.030279,296.076940,-0.921547,-0.004571,296.075536,0.028634,-0.024345,296.593907,0.027393,-0.059195,296.592503,-0.013793,0.064878,294.416609,-0.015034,0.030029,294.415205,0.935147,0.010254,294.933575,0.933905,-0.024595,294.932171
495,1.193000,-0.920172,0.030106,296.061096,-0.921421,-0.004743,296.059669,0.028839,-0.025072,296.577872,0.027590,-0.059920,296.576445,-0.013921,0.065622,294.400641,-0.015171,0.030773,294.399214,0.935090,0.010444,294.917417,0.933841,-0.024404,294.915989
496,1.195000,-0.920039,0.029932,296.045242,-0.921296,-0.004915,296.043791,0.029045,-0.025801,296.561825,0.027788,-0.060648,296.560375,-0.014051,0.066368,294.384663,-0.015307,0.031520,294.383212,0.935033,0.010635,294.901246,0.933776,-0.024213,294.899796
497,1.197000,-0.919904,0.029758,296.029376,-0.921169,-0.005088,296.027902,0.029251,-0.026533,296.545766,0.027986,-0.061379,296.544293,-0.014180,0.067116,294.368674,-0.015445,0.032270,294.367200,0.934976,0.010826,294.885064,0.933711,-0.024020,294.883591
498,1.199000,-0.919770,0.029582,296.013500,-0.921043,-0.005262,296.012003,0.029458,-0.027268,296.529696,0.028185,-0.062113,296.528199,-0.014310,0.067867,294.352675,-0.015583,0.033023,294.351177,0.934918,0.011017,294.868871,0.933645,-0.023827,294.867373
499,1.201000,-0.919635,0.029406,295.997613,-0.920916,-0.005437,295.996092,0.029666,-0.028006,296.513613,0.028385,-0.062849,296.512093,-0.014440,0.068621,294.336665,-0.015721,0.033778,294.335144,0.934860,0.011209,294.852665,0.933579,-0.023634,294.851144
500,1.203000,-0.919499,0.029229,295.981715,-0.920788,-0.005613,295.980171,0.029874,-0.028746,296.497519,0.028585,-0.063588,296.495975,-0.014571,0.069378,294.320644,-0.015860,0.034536,294.319100,0.934802,0.011402,294.836448,0.933513,-0.023440,294.834904
501,1.205000,-0.919363,0.029051,295.965807,-0.920660,-0.005789,295.964239,0.030082,-0.029490,296.481413,0.028786,-0.064330,296.479845,-0.014702,0.070137,294.304613,-0.015999,0.035296,294.303045,0.934744,0.011596,294.820219,0.933447,-0.023245,294.818652
502,1.207000,-0.919227,0.028873,295.949888,-0.920532,-0.005966,295.948296,0.030292,-0.030236,296.465295,0.028987,-0.065075,296.463704,-0.014834,0.070899,294.288572,-0.016139,0.036059,294.286980,0.934685,0.011790,294.803979,0.933380,-0.023050,294.802388
503,1.209000,-0.919090,0.028694,295.933959,-0.920403,-0.006144,295.932343,0.030502,-0.030985,296.449166,0.029189,-0.065823,296.447550,-0.014966,0.071663,294.272521,-0.016279,0.036825,294.270905,0.934626,0.011984,294.787728,0.933313,-0.022854,294.786112
504,1.211000,-0.918953,0.028513,295.918019,-0.920274,-0.006323,295.916379,0.030712,-0.031737,296.433024,0.029391,-0.066574,296.431385,-0.015098,0.072430,294.256459,-0.016419,0.037594,294.254819,0.934567,0.012180,294.771464,0.933246,-0.022657,294.769825
505,1.213000,-0.918815,0.028332,295.902068,-0.920144,-0.006503,295.900405,0.030923,-0.032492,296.416872,0.029594,-0.067327,296.415208,-0.015231,0.073200,294.240386,-0.016560,0.038365,294.238723,0.934507,0.012375,294.755190,0.933178,-0.022460,294.753526
506,1.215000,-0.918677,0.028151,295.886107,-0.920014,-0.006683,295.884420,0.031134,-0.033249,296.400707,0.029797,-0.068083,296.399020,-0.015364,0.073972,294.224304,-0.016701,0.039138,294.222617,0.934447,0.012572,294.738904,0.933110,-0.022262,294.737216
507,1.217000,-0.918538,0.027968,295.870136,-0.919884,-0.006864,295.868425,0.031347,-0.034010,296.384531,0.030001,-0.068842,296.382819,-0.015497,0.074747,294.208212,-0.016843,0.039915,294.206500,0.934387,0.012769,294.722606,0.933041,-0.022063,294.720895
508,1.219000,-0.918399,0.027785,295.854155,-0.919753,-0.007046,295.852419,0.031559,-0.034773,296.368343,0.030205,-0.069604,296.366607,-0.015631,0.075524,294.192109,-0.016986,0.040694,294.190373,0.934327,0.012967,294.706298,0.932973,-0.021864,294.704562
509,1.221000,-0.918259,0.027600,295.838163,-0.919622,-0.007229,295.836402,0.031773,-0.035539,296.352144,0.030410,-0.070368,296.350384,-0.015766,0.076304,294.175996,-0.017128,0.041475,294.174236,0.934266,0.013165,294.689978,0.932904,-0.021664,294.688217
510,1.223000,-0.918119,0.027415,295.822160,-0.919490,-0.007412,295.820376,0.031986,-0.036308,296.335933,0.030616,-0.071136,296.334149,-0.015901,0.077087,294.159873,-0.017271,0.042260,294.158089,0.934205,0.013364,294.673646,0.932834,-0.021464,294.671862
511,1.225000,-0.917979,0.027229,295.806148,-0.919358,-0.007596,295.804339,0.032201,-0.037080,296.319711,0.030821,-0.071906,296.317902,-0.016036,0.077873,294.143741,-0.017415,0.043047,294.141932,0.934144,0.013563,294.657304,0.932765,-0.021263,294.655495
512,1.227000,-0.917838,0.027043,295.790125,-0.919226,-0.007781,295.788292,0.032416,-0.037855,296.303478,0.031028,-0.072679,296.301644,-0.016171,0.078661,294.127598,-0.017559,0.043836,294.125764,0.934082,0.013763,294.640950,0.932695,-0.021061,294.639116
513,1.229000,-0.917697,0.026855,295.774092,-0.919093,-0.007967,295.772234,0.032631,-0.038632,296.287233,0.031235,-0.073455,296.285374,-0.016307,0.079451,294.111445,-0.017703,0.044629,294.109587,0.934020,0.013964,294.624585,0.932624,-0.020859,294.622727
514,1.231000,-0.917555,0.026667,295.758049,-0.918959,-0.008154,295.756166,0.032847,-0.039413,296.270976,0.031443,-0.074233,296.269093,-0.016444,0.080245,294.095283,-0.017848,0.045424,294.093400,0.933958,0.014165,294.608210,0.932554,-0.020656,294.606326
515,1.233000,-0.917412,0.026478,295.741996,-0.918826,-0.008341,295.740088,0.033064,-0.040196,296.254708,0.031651,-0.075015,296.252800,-0.016581,0.081041,294.079111,-0.017994,0.046221,294.077203,0.933896,0.014367,294.591823,0.932482,-0.020452,294.589915
516,1.235000,-0.917270,0.026288,295.725933,-0.918692,-0.008529,295.724000,0.033281,-0.040982,296.238429,0.031859,-0.075799,296.236496,-0.016718,0.081839,294.062929,-0.018140,0.047022,294.060996,0.933833,0.014570,294.575425,0.932411,-0.020248,294.573492
517,1.237000,-0.917127,0.026097,295.709860,-0.918557,-0.008718,295.707902,0.033499,-0.041771,296.222139,0.032068,-0.076586,296.220181,-0.016855,0.082640,294.046737,-0.018286,0.047825,294.044779,0.933770,0.014773,294.559016,0.932339,-0.020043,294.557058
518,1.239000,-0.916983,0.025906,295.693777,-0.918422,-0.008908,295.691794,0.033717,-0.042562,296.205837,0.032278,-0.077376,296.203854,-0.016993,0.083444,294.030535,-0.018432,0.048630,294.028552,0.933706,0.014977,294.542596,0.932267,-0.019837,294.540613
519,1.241000,-0.916839,0.025713,295.677684,-0.918287,-0.009099,295.675675,0.033936,-0.043357,296.189525,0.032488,-0.078169,296.187516,-0.017132,0.084251,294.014324,-0.018580,0.049439,294.012316,0.933643,0.015181,294.526165,0.932195,-0.019631,294.524157
520,1.243000,-0.916694,0.025520,295.661581,-0.918151,-0.009290,295.659547,0.034155,-0.044154,296.173201,0.032699,-0.078964,296.171167,-0.017271,0.085060,293.998104,-0.018727,0.050250,293.996070,0.933579,0.015386,294.509724,0.932122,-0.019424,294.507690
521,1.245000,-0.916549,0.025326,295.645468,-0.918015,-0.009482,295.643409,0.034375,-0.044954,296.156865,0.032910,-0.079763,296.154807,-0.017410,0.085872,293.981873,-0.018875,0.051063,293.979815,0.933515,0.015591,294.493271,0.932049,-0.019217,294.491212
522,1.247000,-0.916404,0.025131,295.629345,-0.917878,-0.009675,295.627261,0.034596,-0.045757,296.140519,0.033121,-0.080564,296.138435,-0.017549,0.086686,293.965634,-0.019023,0.051880,293.963549,0.933450,0.015798,294.476808,0.931976,-0.019009,294.474724
523,1.249000,-0.916258,0.024936,295.613212,-0.917741,-0.009869,295.611103,0.034817,-0.046563,296.124162,0.033333,-0.081368,296.122052,-0.017689,0.087503,293.949384,-0.019172,0.052699,293.947275,0.933385,0.016004,294.460334,0.931902,-0.018800,294.458224
524,1.251000,-0.916111,0.024739,295.597070,-0.917603,-0.010063,295.594935,0.035038,-0.047372,296.107793,0.033546,-0.082175,296.105658,-0.017830,0.088323,293.933126,-0.019322,0.053521,293.930990,0.933320,0.016212,294.443849,0.931828,-0.018591,294.441714
525,1.253000,-0.915965,0.024542,295.580918,-0.917466,-0.010259,295.578757,0.035260,-0.048184,296.091414,0.033759,-0.082984,296.089253,-0.017970,0.089146,293.916858,-0.019471,0.054345,293.914697,0.933254,0.016420,294.427354,0.931754,-0.018381,294.425193
526,1.255000,-0.915817,0.024344,295.564756,-0.917327,-0.010455,295.562569,0.035483,-0.048998,296.075023,0.033973,-0.083797,296.072837,-0.018112,0.089971,293.900580,-0.019622,0.055172,293.898393,0.933189,0.016629,294.410848,0.931679,-0.018170,294.408661
527,1.257000,-0.915670,0.024145,295.548585,-0.917189,-0.010652,295.546372,0.035706,-0.049815,296.058622,0.034187,-0.084612,296.056409,-0.018253,0.090798,293.884294,-0.019772,0.056002,293.882081,0.933123,0.016838,294.394331,0.931604,-0.017959,294.392118
528,1.259000,-0.915521,0.023945,295.532404,-0.917049,-0.010849,295.530165,0.035930,-0.050635,296.042210,0.034402,-0.085430,296.039971,-0.018395,0.091629,293.867998,-0.019923,0.056834,293.865759,0.933056,0.017048,294.377804,0.931528,-0.017747,294.375565
