# chassis, 1600, 1200, 120
# start time, 0.0
# C1, 1600, 1200, 120
# C2, 1600, -1200, 120
# C3, -1600, -1200, 120
# C4, -1600, 1200, 120
# C5, 1600, 1200, -120
# C6, 1600, -1200, -120
# C7, -1600, -1200, -120
# C8, -1600, 1200, -120
Frame,Time,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,C4_X,C4_Y,C4_Z,C5_X,C5_Y,C5_Z,C6_X,C6_Y,C6_Z,C7_X,C7_Y,C7_Z,C8_X,C8_Y,C8_Z
539,1.077000,-0.800068,-0.597674,0.184564,-0.799811,0.602326,0.183597,0.800189,0.601983,0.183601,0.799932,-0.598017,0.184567,-0.800068,-0.597770,0.064564,-0.799811,0.602229,0.063597,0.800189,0.601886,0.063601,0.799932,-0.598113,0.064567
540,1.079000,-0.800068,-0.597674,0.184562,-0.799811,0.602326,0.183596,0.800189,0.601983,0.183600,0.799931,-0.598017,0.184566,-0.800068,-0.597770,0.064562,-0.799811,0.602229,0.063596,0.800189,0.601886,0.063600,0.799932,-0.598113,0.064566
541,1.081000,-0.800068,-0.597674,0.184561,-0.799811,0.602326,0.183595,0.800189,0.601983,0.183599,0.799931,-0.598017,0.184565,-0.800068,-0.597770,0.064561,-0.799811,0.602229,0.063595,0.800189,0.601886,0.063599,0.799932,-0.598113,0.064565
542,1.083000,-0.800068,-0.597674,0.184560,-0.799811,0.602326,0.183594,0.800189,0.601983,0.183598,0.799931,-0.598017,0.184564,-0.800068,-0.597770,0.064560,-0.799811,0.602229,0.063594,0.800189,0.601886,0.063598,0.799932,-0.598113,0.064564
543,1.085000,-0.800068,-0.597674,0.184560,-0.799811,0.602326,0.183594,0.800189,0.601983,0.183597,0.799931,-0.598017,0.184563,-0.800068,-0.597771,0.064560,-0.799811,0.602229,0.063594,0.800189,0.601886,0.063597,0.799932,-0.598113,0.064563
544,1.087000,-0.800069,-0.597674,0.184559,-0.799811,0.602326,0.183593,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064559,-0.799811,0.602229,0.063593,0.800189,0.601886,0.063597,0.799932,-0.598114,0.064562
545,1.089000,-0.800069,-0.597674,0.184558,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064558,-0.799811,0.602229,0.063593,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064562
546,1.091000,-0.800069,-0.597674,0.184558,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064558,-0.799811,0.602229,0.063592,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064562
547,1.093000,-0.800069,-0.597674,0.184558,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064558,-0.799811,0.602229,0.063592,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064562
548,1.095000,-0.800069,-0.597674,0.184558,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064558,-0.799811,0.602229,0.063592,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064562
549,1.097000,-0.800069,-0.597674,0.184558,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064558,-0.799811,0.602229,0.063592,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064562
550,1.099000,-0.800069,-0.597674,0.184558,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184562,-0.800068,-0.597771,0.064558,-0.799811,0.602229,0.063592,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064562
551,1.101000,-0.800069,-0.597674,0.184559,-0.799811,0.602326,0.183592,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184563,-0.800068,-0.597771,0.064559,-0.799811,0.602229,0.063592,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064563
552,1.103000,-0.800069,-0.597674,0.184559,-0.799811,0.602326,0.183593,0.800189,0.601983,0.183596,0.799931,-0.598017,0.184563,-0.800068,-0.597771,0.064559,-0.799811,0.602229,0.063593,0.800189,0.601886,0.063596,0.799932,-0.598114,0.064563
553,1.105000,-0.800069,-0.597674,0.184560,-0.799811,0.602326,0.183593,0.800189,0.601983,0.183597,0.799931,-0.598017,0.184564,-0.800068,-0.597771,0.064560,-0.799811,0.602229,0.063593,0.800189,0.601886,0.063597,0.799932,-0.598114,0.064564
554,1.107000,-0.800069,-0.597674,0.184561,-0.799811,0.602326,0.183593,0.800189,0.601983,0.183597,0.799931,-0.598017,0.184565,-0.800068,-0.597771,0.064561,-0.799811,0.602229,0.063593,0.800189,0.601886,0.063597,0.799932,-0.598114,0.064565
555,1.109000,-0.800069,-0.597674,0.184562,-0.799811,0.602326,0.183594,0.800189,0.601983,0.183598,0.799931,-0.598017,0.184566,-0.800068,-0.597771,0.064562,-0.799811,0.602229,0.063594,0.800189,0.601886,0.063598,0.799932,-0.598114,0.064566
556,1.111000,-0.800069,-0.597674,0.184563,-0.799811,0.602326,0.183594,0.800189,0.601983,0.183598,0.799931,-0.598017,0.184567,-0.800068,-0.597771,0.064563,-0.799811,0.602229,0.063594,0.800189,0.601886,0.063598,0.799932,-0.598114,0.064567
557,1.113000,-0.800069,-0.597674,0.184564,-0.799811,0.602326,0.183595,0.800189,0.601983,0.183599,0.799931,-0.598017,0.184568,-0.800068,-0.597771,0.064564,-0.799811,0.602229,0.063595,0.800189,0.601886,0.063599,0.799932,-0.598114,0.064568
558,1.115000,-0.800069,-0.597674,0.184565,-0.799811,0.602326,0.183596,0.800189,0.601983,0.183600,0.799931,-0.598017,0.184569,-0.800068,-0.597771,0.064565,-0.799811,0.602229,0.063596,0.800189,0.601886,0.063600,0.799932,-0.598114,0.064569
559,1.117000,-0.800069,-0.597674,0.184566,-0.799811,0.602326,0.183596,0.800189,0.601983,0.183600,0.799931,-0.598017,0.184570,-0.800068,-0.597771,0.064566,-0.799811,0.602229,0.063596,0.800189,0.601886,0.063600,0.799932,-0.598114,0.064570
560,1.119000,-0.800069,-0.597674,0.184567,-0.799811,0.602326,0.183597,0.800189,0.601983,0.183601,0.799931,-0.598017,0.184571,-0.800068,-0.597771,0.064567,-0.799811,0.602229,0.063597,0.800189,0.601886,0.063601,0.799932,-0.598114,0.064571
561,1.121000,-0.800069,-0.597674,0.184568,-0.799811,0.602326,0.183597,0.800189,0.601983,0.183601,0.799931,-0.598017,0.184572,-0.800068,-0.597771,0.064568,-0.799811,0.602229,0.063597,0.800189,0.601886,0.063601,0.799932,-0.598114,0.064572
562,1.123000,-0.800069,-0.597674,0.184569,-0.799811,0.602326,0.183598,0.800189,0.601983,0.183602,0.799931,-0.598017,0.184573,-0.800068,-0.597771,0.064569,-0.799811,0.602229,0.063598,0.800189,0.601886,0.063602,0.799932,-0.598114,0.064573
563,1.125000,-0.800069,-0.597674,0.184570,-0.799811,0.602326,0.183598,0.800189,0.601983,0.183603,0.799931,-0.598017,0.184574,-0.800068,-0.597771,0.064570,-0.799811,0.602229,0.063599,0.800189,0.601886,0.063603,0.799932,-0.598114,0.064574
564,1.127000,-0.800069,-0.597674,0.184571,-0.799811,0.602326,0.183599,0.800189,0.601983,0.183603,0.799931,-0.598017,0.184575,-0.800068,-0.597771,0.064571,-0.799811,0.602229,0.063599,0.800189,0.601886,0.063603,0.799932,-0.598114,0.064575
565,1.129000,-0.800069,-0.597674,0.184571,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183604,0.799931,-0.598017,0.184576,-0.800068,-0.597771,0.064571,-0.799811,0.602229,0.063600,0.800189,0.601886,0.063604,0.799932,-0.598114,0.064576
566,1.131000,-0.800069,-0.597674,0.184572,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183604,0.799931,-0.598017,0.184576,-0.800068,-0.597771,0.064572,-0.799811,0.602228,0.063600,0.800189,0.601886,0.063604,0.799932,-0.598114,0.064576
567,1.133000,-0.800069,-0.597674,0.184573,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184577,-0.800068,-0.597771,0.064573,-0.799811,0.602228,0.063600,0.800189,0.601886,0.063605,0.799932,-0.598114,0.064577
568,1.135000,-0.800069,-0.597674,0.184573,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184578,-0.800068,-0.597771,0.064574,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064578
569,1.137000,-0.800069,-0.597674,0.184574,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184578,-0.800068,-0.597771,0.064574,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064578
570,1.139000,-0.800069,-0.597674,0.184574,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064579
571,1.141000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063606,0.799932,-0.598114,0.064579
572,1.143000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183606,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063606,0.799932,-0.598114,0.064579
573,1.145000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063606,0.799932,-0.598114,0.064579
574,1.147000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064580
575,1.149000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064579
576,1.151000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064579
577,1.153000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064579
578,1.155000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183601,0.800189,0.601983,0.183605,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063601,0.800189,0.601885,0.063605,0.799932,-0.598114,0.064579
579,1.157000,-0.800069,-0.597674,0.184575,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183604,0.799931,-0.598017,0.184579,-0.800068,-0.597771,0.064575,-0.799811,0.602228,0.063600,0.800189,0.601885,0.063604,0.799932,-0.598114,0.064579
580,1.159000,-0.800069,-0.597674,0.184574,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183604,0.799931,-0.598017,0.184578,-0.800068,-0.597771,0.064574,-0.799811,0.602228,0.063600,0.800189,0.601885,0.063604,0.799932,-0.598114,0.064578
581,1.161000,-0.800069,-0.597674,0.184574,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183604,0.799931,-0.598017,0.184578,-0.800068,-0.597771,0.064574,-0.799811,0.602228,0.063600,0.800189,0.601885,0.063604,0.799932,-0.598114,0.064578
582,1.163000,-0.800068,-0.597674,0.184573,-0.799811,0.602326,0.183600,0.800189,0.601983,0.183604,0.799931,-0.598017,0.184577,-0.800068,-0.597771,0.064573,-0.799811,0.602228,0.063600,0.800189,0.601885,0.063604,0.799932,-0.598114,0.064577
583,1.165000,-0.800068,-0.597674,0.184573,-0.799811,0.602326,0.183599,0.800189,0.601983,0.183603,0.799931,-0.598017,0.184577,-0.800068,-0.597771,0.064573,-0.799811,0.602228,0.063599,0.800189,0.601885,0.063603,0.799932,-0.598114,0.064577
584,1.167000,-0.800068,-0.597674,0.184572,-0.799811,0.602326,0.183599,0.800189,0.601983,0.183603,0.799931,-0.598017,0.184576,-0.800068,-0.597771,0.064572,-0.799811,0.602228,0.063599,0.800189,0.601885,0.063603,0.799932,-0.598114,0.064576
585,1.169000,-0.800068,-0.597674,0.184572,-0.799811,0.602326,0.183599,0.800189,0.601983,0.183603,0.799932,-0.598017,0.184576,-0.800068,-0.597771,0.064572,-0.799811,0.602228,0.063599,0.800189,0.601885,0.063603,0.799932,-0.598114,0.064576
586,1.171000,-0.800068,-0.597674,0.184571,-0.799811,0.602325,0.183599,0.800189,0.601983,0.183602,0.799932,-0.598017,0.184575,-0.800068,-0.597771,0.064571,-0.799811,0.602228,0.063599,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064575
587,1.173000,-0.800068,-0.597674,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601983,0.183602,0.799932,-0.598017,0.184575,-0.800068,-0.597771,0.064571,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064575
588,1.175000,-0.800068,-0.597674,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601983,0.183602,0.799932,-0.598017,0.184574,-0.800068,-0.597771,0.064570,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064574
589,1.177000,-0.800068,-0.597674,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601983,0.183602,0.799932,-0.598017,0.184574,-0.800068,-0.597771,0.064570,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064574
590,1.179000,-0.800068,-0.597674,0.184569,-0.799811,0.602325,0.183598,0.800189,0.601983,0.183601,0.799932,-0.598017,0.184573,-0.800068,-0.597771,0.064569,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064573
591,1.181000,-0.800068,-0.597674,0.184569,-0.799811,0.602325,0.183597,0.800189,0.601983,0.183601,0.799932,-0.598017,0.184573,-0.800068,-0.597771,0.064569,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064573
592,1.183000,-0.800068,-0.597674,0.184569,-0.799811,0.602325,0.183597,0.800189,0.601983,0.183601,0.799932,-0.598017,0.184572,-0.800068,-0.597771,0.064569,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064572
593,1.185000,-0.800068,-0.597674,0.184568,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184572,-0.800068,-0.597771,0.064568,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064572
594,1.187000,-0.800068,-0.597674,0.184568,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064568,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064571
595,1.189000,-0.800068,-0.597674,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064568,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064571
596,1.191000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064571
597,1.193000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064571
598,1.195000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
599,1.197000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
600,1.199000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
601,1.201000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
602,1.203000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
603,1.205000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
604,1.207000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064570
605,1.209000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183600,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063600,0.799932,-0.598114,0.064570
606,1.211000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183597,0.800189,0.601982,0.183600,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063597,0.800189,0.601885,0.063600,0.799932,-0.598114,0.064570
607,1.213000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184570,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064570
608,1.215000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064571
609,1.217000,-0.800068,-0.597675,0.184567,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064567,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064571
610,1.219000,-0.800068,-0.597675,0.184568,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184571,-0.800068,-0.597772,0.064568,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064571
611,1.221000,-0.800068,-0.597675,0.184568,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598017,0.184572,-0.800068,-0.597772,0.064568,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063601,0.799932,-0.598114,0.064572
612,1.223000,-0.800068,-0.597675,0.184568,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184572,-0.800068,-0.597772,0.064569,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064572
613,1.225000,-0.800068,-0.597675,0.184569,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184572,-0.800068,-0.597772,0.064569,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064572
614,1.227000,-0.800068,-0.597675,0.184569,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184572,-0.800068,-0.597772,0.064569,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598114,0.064572
615,1.229000,-0.800068,-0.597675,0.184569,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184573,-0.800068,-0.597772,0.064569,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064573
616,1.231000,-0.800068,-0.597675,0.184569,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184573,-0.800068,-0.597772,0.064570,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064573
617,1.233000,-0.800068,-0.597675,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184573,-0.800068,-0.597772,0.064570,-0.799811,0.602228,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064573
618,1.235000,-0.800068,-0.597675,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184573,-0.800068,-0.597772,0.064570,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064573
619,1.237000,-0.800068,-0.597675,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184574,-0.800068,-0.597772,0.064570,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064574
620,1.239000,-0.800068,-0.597675,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184574,-0.800068,-0.597772,0.064570,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064574
621,1.241000,-0.800068,-0.597675,0.184570,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598017,0.184574,-0.800068,-0.597772,0.064570,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064574
622,1.243000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184574,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064574
623,1.245000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184574,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064574
624,1.247000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
625,1.249000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
626,1.251000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
627,1.253000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
628,1.255000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
629,1.257000,-0.800068,-0.597675,0.184571,-0.799811,0.602325,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
630,1.259000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
631,1.261000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
632,1.263000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601885,0.063602,0.799932,-0.598115,0.064575
633,1.265000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597772,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063602,0.799932,-0.598115,0.064575
634,1.267000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183602,0.799932,-0.598018,0.184575,-0.800068,-0.597773,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063602,0.799932,-0.598115,0.064575
635,1.269000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598018,0.184575,-0.800068,-0.597773,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063602,0.799932,-0.598115,0.064575
636,1.271000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598018,0.184575,-0.800068,-0.597773,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063601,0.799932,-0.598115,0.064575
637,1.273000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183598,0.800189,0.601982,0.183601,0.799932,-0.598018,0.184575,-0.800068,-0.597773,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063601,0.799932,-0.598115,0.064575
638,1.275000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598018,0.184575,-0.800068,-0.597773,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063601,0.799932,-0.598115,0.064575
639,1.277000,-0.800068,-0.597675,0.184571,-0.799811,0.602324,0.183597,0.800189,0.601982,0.183601,0.799932,-0.598018,0.184575,-0.800068,-0.597773,0.064571,-0.799811,0.602227,0.063598,0.800189,0.601884,0.063601,0.799932,-0.598115,0.064575
